Tank_ID,Tank_Number,Capacity,Product_ID,Terminal_ID
95927,9812,2448,95927,95927
95928,9314,7593,95928,95928
95929,2610,92705,95929,95929
95930,8180,72596,95930,95930
95931,9053,5314,95931,95931
95932,8178,87015,95932,95932
95933,5436,24816,95933,95933
95934,2126,6729,95934,95934
95935,3773,71669,95935,95935
95936,9653,75106,95936,95936
95937,2172,8062,95937,95937
95938,744,86237,95938,95938
95939,5147,13334,95939,95939
95940,3219,36093,95940,95940
95941,6294,6901,95941,95941
95942,8497,71854,95942,95942
95943,821,39661,95943,95943
95944,9219,27593,95944,95944
95945,3065,43963,95945,95945
95946,3763,62039,95946,95946
95947,3003,49838,95947,95947
95948,4041,2243,95948,95948
95949,3507,11531,95949,95949
95950,8754,76794,95950,95950
95951,1621,90535,95951,95951
95952,5054,59765,95952,95952
95953,6008,78802,95953,95953
95954,7526,33744,95954,95954
95955,7403,42156,95955,95955
95956,9376,83716,95956,95956
95957,2508,53141,95957,95957
95958,8463,30667,95958,95958
95959,8853,51823,95959,95959
95960,9511,63332,95960,95960
95961,9086,88241,95961,95961
95962,1097,19277,95962,95962
95963,222,34469,95963,95963
95964,9574,59489,95964,95964
95965,1050,1650,95965,95965
95966,2442,68331,95966,95966
95967,8608,87607,95967,95967
95968,2706,96230,95968,95968
95969,9283,47636,95969,95969
95970,7487,91841,95970,95970
95971,6877,96519,95971,95971
95972,6426,72292,95972,95972
95973,2267,94257,95973,95973
95974,7282,31277,95974,95974
95975,258,835,95975,95975
95976,5023,30922,95976,95976
95977,2058,75803,95977,95977
95978,399,75733,95978,95978
95979,1307,14679,95979,95979
95980,6486,66304,95980,95980
95981,5359,8672,95981,95981
95982,5432,63362,95982,95982
95983,6566,95058,95983,95983
95984,753,93787,95984,95984
95985,8687,60484,95985,95985
95986,6427,92526,95986,95986
95987,6254,22640,95987,95987
95988,949,38703,95988,95988
95989,6620,49241,95989,95989
95990,6624,24095,95990,95990
95991,6970,97984,95991,95991
95992,921,90498,95992,95992
95993,7499,95150,95993,95993
95994,2,28271,95994,95994
95995,7668,80784,95995,95995
95996,9518,15930,95996,95996
95997,6800,35994,95997,95997
95998,2233,13309,95998,95998
95999,9908,64490,95999,95999
96000,9320,40235,96000,96000
96001,1903,59005,96001,96001
96002,3045,86180,96002,96002
96003,824,78817,96003,96003
96004,5620,15918,96004,96004
96005,4157,19214,96005,96005
96006,5984,22160,96006,96006
96007,9855,64591,96007,96007
96008,2242,96091,96008,96008
96009,2690,83197,96009,96009
96010,6464,95012,96010,96010
96011,6255,45427,96011,96011
96012,2497,76184,96012,96012
96013,6142,72744,96013,96013
96014,4189,91266,96014,96014
96015,871,5709,96015,96015
96016,3958,94211,96016,96016
96017,5584,97671,96017,96017
96018,5233,67540,96018,96018
96019,8262,50067,96019,96019
96020,478,79160,96020,96020
96021,1336,9418,96021,96021
96022,6293,60459,96022,96022
96023,2586,17100,96023,96023
96024,7714,52284,96024,96024
96025,2056,20485,96025,96025
96026,9222,60873,96026,96026
96027,900,22497,96027,96027
96028,5483,48219,96028,96028
96029,4302,34596,96029,96029
96030,3728,9819,96030,96030
96031,972,37031,96031,96031
96032,9991,54328,96032,96032
96033,3323,41012,96033,96033
96034,9726,41354,96034,96034
96035,2765,19637,96035,96035
96036,7201,67149,96036,96036
96037,9631,87942,96037,96037
96038,9386,74995,96038,96038
96039,6754,92083,96039,96039
96040,923,10674,96040,96040
96041,431,89559,96041,96041
96042,2154,53631,96042,96042
96043,1925,21010,96043,96043
96044,6821,11905,96044,96044
96045,2680,87695,96045,96045
96046,4872,13513,96046,96046
96047,7752,36612,96047,96047
96048,1587,32483,96048,96048
96049,4425,95375,96049,96049
96050,7179,56406,96050,96050
96051,4636,70271,96051,96051
96052,4480,46492,96052,96052
96053,5690,63346,96053,96053
96054,4871,55226,96054,96054
96055,6260,85875,96055,96055
96056,8061,5525,96056,96056
96057,3706,25165,96057,96057
96058,989,8797,96058,96058
96059,6505,38977,96059,96059
96060,7319,84776,96060,96060
96061,9293,72700,96061,96061
96062,9655,86367,96062,96062
96063,2658,96460,96063,96063
96064,1914,68471,96064,96064
96065,2383,55523,96065,96065
96066,4707,2442,96066,96066
96067,4439,16349,96067,96067
96068,4237,41404,96068,96068
96069,7537,45950,96069,96069
96070,2239,49297,96070,96070
96071,2353,26115,96071,96071
96072,4665,92591,96072,96072
96073,1916,42743,96073,96073
96074,5509,8592,96074,96074
96075,7991,35410,96075,96075
96076,6817,88214,96076,96076
96077,5813,41269,96077,96077
96078,3415,60787,96078,96078
96079,5782,91752,96079,96079
96080,4465,62641,96080,96080
96081,7105,80610,96081,96081
96082,2095,49677,96082,96082
96083,6329,47167,96083,96083
96084,8114,667,96084,96084
96085,4698,97702,96085,96085
96086,7158,7041,96086,96086
96087,2321,17615,96087,96087
96088,9692,18795,96088,96088
96089,5676,29481,96089,96089
96090,3078,65540,96090,96090
96091,7158,30628,96091,96091
96092,5089,14875,96092,96092
96093,4145,87171,96093,96093
96094,6426,3669,96094,96094
96095,638,50335,96095,96095
96096,3525,11344,96096,96096
96097,4485,37624,96097,96097
96098,8635,34151,96098,96098
96099,555,63002,96099,96099
96100,6095,70990,96100,96100
96101,9722,88710,96101,96101
96102,1076,88970,96102,96102
96103,1756,30031,96103,96103
96104,1479,69123,96104,96104
96105,3668,65041,96105,96105
96106,3631,8575,96106,96106
96107,4884,32285,96107,96107
96108,6164,63319,96108,96108
96109,2307,3097,96109,96109
96110,2547,13633,96110,96110
96111,9501,15796,96111,96111
96112,293,58627,96112,96112
96113,8494,19787,96113,96113
96114,8298,51321,96114,96114
96115,8266,23054,96115,96115
96116,551,76657,96116,96116
96117,1236,55970,96117,96117
96118,4585,9151,96118,96118
96119,1523,23533,96119,96119
96120,3182,65605,96120,96120
96121,2276,21050,96121,96121
96122,8564,96793,96122,96122
96123,2908,52781,96123,96123
96124,6427,56609,96124,96124
96125,8025,45444,96125,96125
96126,7825,27216,96126,96126
96127,3526,21234,96127,96127
96128,373,18008,96128,96128
96129,2156,99920,96129,96129
96130,9912,518,96130,96130
96131,7385,75118,96131,96131
96132,9172,64431,96132,96132
96133,7012,87124,96133,96133
96134,2477,76444,96134,96134
96135,5868,79783,96135,96135
96136,3722,30096,96136,96136
96137,3275,34675,96137,96137
96138,4217,97418,96138,96138
96139,6065,51452,96139,96139
96140,2745,28097,96140,96140
96141,9088,47905,96141,96141
96142,6426,51866,96142,96142
96143,8371,99566,96143,96143
96144,2451,2343,96144,96144
96145,8232,56847,96145,96145
96146,799,24834,96146,96146
96147,4156,52061,96147,96147
96148,4940,82635,96148,96148
96149,8067,39683,96149,96149
96150,2959,42297,96150,96150
96151,7502,81867,96151,96151
96152,2861,29731,96152,96152
96153,6783,54194,96153,96153
96154,4539,91592,96154,96154
96155,26,46959,96155,96155
96156,910,43107,96156,96156
96157,2602,94318,96157,96157
96158,9342,46141,96158,96158
96159,8037,43449,96159,96159
96160,3978,18029,96160,96160
96161,8831,83759,96161,96161
96162,7828,96249,96162,96162
96163,688,91929,96163,96163
96164,9540,69153,96164,96164
96165,4688,89546,96165,96165
96166,868,44940,96166,96166
96167,4968,72703,96167,96167
96168,2696,58377,96168,96168
96169,8117,13350,96169,96169
96170,3241,43026,96170,96170
96171,4869,87287,96171,96171
96172,3465,56887,96172,96172
96173,96,71575,96173,96173
96174,4234,32000,96174,96174
96175,6179,2502,96175,96175
96176,2487,76503,96176,96176
96177,3508,5963,96177,96177
96178,9368,78970,96178,96178
96179,7666,35525,96179,96179
96180,3364,94130,96180,96180
96181,6425,1485,96181,96181
96182,5762,13047,96182,96182
96183,4158,65833,96183,96183
96184,464,27627,96184,96184
96185,2379,98411,96185,96185
96186,4173,64808,96186,96186
96187,9870,13186,96187,96187
96188,3826,44525,96188,96188
96189,4552,54990,96189,96189
96190,7337,6452,96190,96190
96191,1665,7917,96191,96191
96192,3375,34038,96192,96192
96193,4573,12264,96193,96193
96194,2143,83332,96194,96194
96195,3496,31085,96195,96195
96196,9326,81930,96196,96196
96197,6398,30913,96197,96197
96198,999,88615,96198,96198
96199,7003,98846,96199,96199
96200,3162,54051,96200,96200
96201,951,58875,96201,96201
96202,422,58522,96202,96202
96203,5516,56945,96203,96203
96204,6491,45874,96204,96204
96205,5860,87673,96205,96205
96206,1304,87664,96206,96206
96207,2925,56148,96207,96207
96208,7106,9233,96208,96208
96209,9049,24472,96209,96209
96210,3590,53476,96210,96210
96211,1091,72947,96211,96211
96212,5128,85811,96212,96212
96213,1970,23417,96213,96213
96214,5400,87962,96214,96214
96215,2923,53412,96215,96215
96216,5373,59148,96216,96216
96217,8320,51134,96217,96217
96218,8720,72443,96218,96218
96219,2716,79242,96219,96219
96220,4617,42083,96220,96220
96221,3349,89563,96221,96221
96222,9564,91964,96222,96222
96223,8213,87468,96223,96223
96224,8631,83212,96224,96224
96225,862,46983,96225,96225
96226,340,86038,96226,96226
96227,9409,6747,96227,96227
96228,1208,9656,96228,96228
96229,8492,23649,96229,96229
96230,728,57825,96230,96230
96231,9035,93804,96231,96231
96232,8663,7991,96232,96232
96233,511,69189,96233,96233
96234,78,48686,96234,96234
96235,6361,19118,96235,96235
96236,3367,67555,96236,96236
96237,7966,11841,96237,96237
96238,9564,46348,96238,96238
96239,2035,44411,96239,96239
96240,4579,59797,96240,96240
96241,8617,75129,96241,96241
96242,1397,5212,96242,96242
96243,6972,33246,96243,96243
96244,2202,6522,96244,96244
96245,2309,45907,96245,96245
96246,4636,23350,96246,96246
96247,448,34495,96247,96247
96248,8294,61422,96248,96248
96249,601,58778,96249,96249
96250,1648,34097,96250,96250
96251,5875,88020,96251,96251
96252,3013,63295,96252,96252
96253,438,3971,96253,96253
96254,6931,93029,96254,96254
96255,1026,51307,96255,96255
96256,5358,87602,96256,96256
96257,4478,79171,96257,96257
96258,1862,67641,96258,96258
96259,991,2491,96259,96259
96260,4422,71265,96260,96260
96261,1423,94649,96261,96261
96262,3369,40990,96262,96262
96263,5512,89816,96263,96263
96264,7151,99059,96264,96264
96265,1815,54861,96265,96265
96266,661,37136,96266,96266
96267,9529,64901,96267,96267
96268,7756,16421,96268,96268
96269,6379,32388,96269,96269
96270,5162,34469,96270,96270
96271,4460,5037,96271,96271
96272,6394,94300,96272,96272
96273,1322,13060,96273,96273
96274,8254,37802,96274,96274
96275,22,75555,96275,96275
96276,2519,4387,96276,96276
96277,7697,32761,96277,96277
96278,3252,37159,96278,96278
96279,9114,27511,96279,96279
96280,9355,45582,96280,96280
96281,2854,72577,96281,96281
96282,5174,70086,96282,96282
96283,318,76060,96283,96283
96284,7923,24637,96284,96284
96285,5068,62639,96285,96285
96286,1112,99554,96286,96286
96287,3362,18602,96287,96287
96288,5432,2629,96288,96288
96289,6147,40190,96289,96289
96290,2526,71341,96290,96290
96291,4326,36527,96291,96291
96292,6693,90125,96292,96292
96293,4665,86630,96293,96293
96294,8209,16445,96294,96294
96295,2105,18842,96295,96295
96296,402,77871,96296,96296
96297,494,33184,96297,96297
96298,7649,46405,96298,96298
96299,9360,40867,96299,96299
96300,6856,12956,96300,96300
96301,8844,49357,96301,96301
96302,4629,90695,96302,96302
96303,4117,15308,96303,96303
96304,7699,72424,96304,96304
96305,2012,17802,96305,96305
96306,9303,55698,96306,96306
96307,5561,63702,96307,96307
96308,4957,52828,96308,96308
96309,5973,83495,96309,96309
96310,6582,58382,96310,96310
96311,7172,56072,96311,96311
96312,6299,40408,96312,96312
96313,1770,13755,96313,96313
96314,6257,88065,96314,96314
96315,8707,76293,96315,96315
96316,4301,28380,96316,96316
96317,7380,14409,96317,96317
96318,376,82724,96318,96318
96319,9475,65688,96319,96319
96320,1728,14159,96320,96320
96321,186,68309,96321,96321
96322,9555,37615,96322,96322
96323,6636,96992,96323,96323
96324,6284,39730,96324,96324
96325,7611,23698,96325,96325
96326,8464,8072,96326,96326
96327,1174,14885,96327,96327
96328,2808,27299,96328,96328
96329,5146,86755,96329,96329
96330,9481,34095,96330,96330
96331,5187,99652,96331,96331
96332,9964,67797,96332,96332
96333,3658,4457,96333,96333
96334,5601,46321,96334,96334
96335,8323,8651,96335,96335
96336,9434,17950,96336,96336
96337,1622,14668,96337,96337
96338,8963,24499,96338,96338
96339,8572,37995,96339,96339
96340,1006,78053,96340,96340
96341,2890,20389,96341,96341
96342,3331,88893,96342,96342
96343,8352,77975,96343,96343
96344,7182,19541,96344,96344
96345,7265,74306,96345,96345
96346,566,39123,96346,96346
96347,7334,95626,96347,96347
96348,7956,89025,96348,96348
96349,6261,46761,96349,96349
96350,6752,26531,96350,96350
96351,8275,5744,96351,96351
96352,2706,21431,96352,96352
96353,4821,50050,96353,96353
96354,2812,3342,96354,96354
96355,8022,34719,96355,96355
96356,1104,24163,96356,96356
96357,2128,53149,96357,96357
96358,2133,61328,96358,96358
96359,5454,42200,96359,96359
96360,757,9516,96360,96360
96361,5873,40479,96361,96361
96362,8774,18479,96362,96362
96363,8905,56132,96363,96363
96364,9174,7358,96364,96364
96365,528,50459,96365,96365
96366,2939,27426,96366,96366
96367,355,26861,96367,96367
96368,1261,77814,96368,96368
96369,7447,91935,96369,96369
96370,9079,78983,96370,96370
96371,2744,94894,96371,96371
96372,6600,79688,96372,96372
96373,1729,44429,96373,96373
96374,5110,3358,96374,96374
96375,9164,82520,96375,96375
96376,7298,72557,96376,96376
96377,5674,51634,96377,96377
96378,9901,25340,96378,96378
96379,7582,76184,96379,96379
96380,2330,65011,96380,96380
96381,6750,97345,96381,96381
96382,5785,61020,96382,96382
96383,3113,52042,96383,96383
96384,8551,79353,96384,96384
96385,7222,55168,96385,96385
96386,7425,7098,96386,96386
96387,3168,68398,96387,96387
96388,9977,22145,96388,96388
96389,2657,46959,96389,96389
96390,2735,46279,96390,96390
96391,1902,32889,96391,96391
96392,737,44190,96392,96392
96393,257,58854,96393,96393
96394,7393,63072,96394,96394
96395,2702,96789,96395,96395
96396,1621,46532,96396,96396
96397,8202,21084,96397,96397
96398,2003,58075,96398,96398
96399,5495,69404,96399,96399
96400,1162,9189,96400,96400
96401,3913,72527,96401,96401
96402,6581,52458,96402,96402
96403,5423,36462,96403,96403
96404,5821,35551,96404,96404
96405,9676,20964,96405,96405
96406,9347,85919,96406,96406
96407,1513,62050,96407,96407
96408,2035,49998,96408,96408
96409,4446,41637,96409,96409
96410,3430,66950,96410,96410
96411,7776,45912,96411,96411
96412,1529,7179,96412,96412
96413,9719,98288,96413,96413
96414,3429,16080,96414,96414
96415,2213,830,96415,96415
96416,6536,30861,96416,96416
96417,6235,24559,96417,96417
96418,6619,1129,96418,96418
96419,5655,89871,96419,96419
96420,7897,69423,96420,96420
96421,4555,4772,96421,96421
96422,2652,71288,96422,96422
96423,1029,80343,96423,96423
96424,790,84889,96424,96424
96425,8882,27681,96425,96425
96426,8935,92516,96426,96426
96427,4252,97582,96427,96427
96428,5763,32506,96428,96428
96429,192,98614,96429,96429
96430,3996,886,96430,96430
96431,5347,17868,96431,96431
96432,3862,44158,96432,96432
96433,3061,91408,96433,96433
96434,6273,11180,96434,96434
96435,4352,35487,96435,96435
96436,4190,79042,96436,96436
96437,1803,61554,96437,96437
96438,9062,58154,96438,96438
96439,2902,25541,96439,96439
96440,2356,56821,96440,96440
96441,648,79292,96441,96441
96442,5654,89254,96442,96442
96443,8916,22328,96443,96443
96444,1090,37469,96444,96444
96445,9815,65538,96445,96445
96446,7461,95712,96446,96446
96447,5913,1925,96447,96447
96448,2701,17781,96448,96448
96449,7593,71807,96449,96449
96450,4396,58705,96450,96450
96451,6717,21151,96451,96451
96452,2400,10108,96452,96452
96453,7802,62575,96453,96453
96454,2445,19333,96454,96454
96455,4584,70243,96455,96455
96456,7634,83085,96456,96456
96457,2495,44234,96457,96457
96458,7377,58415,96458,96458
96459,52,19274,96459,96459
96460,8514,12714,96460,96460
96461,900,48570,96461,96461
96462,3729,33048,96462,96462
96463,2099,26183,96463,96463
96464,9268,55004,96464,96464
96465,3799,461,96465,96465
96466,6569,3358,96466,96466
96467,4214,59962,96467,96467
96468,8409,58531,96468,96468
96469,4129,3686,96469,96469
96470,928,60770,96470,96470
96471,5364,8613,96471,96471
96472,6308,41907,96472,96472
96473,5093,2557,96473,96473
96474,4712,30887,96474,96474
96475,4101,38752,96475,96475
96476,4589,46095,96476,96476
96477,6827,35676,96477,96477
96478,2130,9650,96478,96478
96479,1359,63566,96479,96479
96480,7447,63468,96480,96480
96481,7885,60958,96481,96481
96482,4379,91350,96482,96482
96483,5901,31214,96483,96483
96484,2839,20217,96484,96484
96485,6227,55845,96485,96485
96486,1552,97646,96486,96486
96487,6786,53634,96487,96487
96488,643,92989,96488,96488
96489,9457,65424,96489,96489
96490,6724,79532,96490,96490
96491,1377,69781,96491,96491
96492,9402,92577,96492,96492
96493,1108,6779,96493,96493
96494,5760,8204,96494,96494
96495,2207,17071,96495,96495
96496,2052,27684,96496,96496
96497,9797,35442,96497,96497
96498,586,71854,96498,96498
96499,2718,76653,96499,96499
96500,3114,28000,96500,96500
96501,2940,7263,96501,96501
96502,7720,1354,96502,96502
96503,6447,80569,96503,96503
96504,1895,98850,96504,96504
96505,9412,28320,96505,96505
96506,1922,87894,96506,96506
96507,5320,17534,96507,96507
96508,6009,84118,96508,96508
96509,5674,44018,96509,96509
96510,1205,21285,96510,96510
96511,6691,15233,96511,96511
96512,1606,13841,96512,96512
96513,6291,58971,96513,96513
96514,3932,9118,96514,96514
96515,7087,39704,96515,96515
96516,4195,8123,96516,96516
96517,6952,79966,96517,96517
96518,5820,74617,96518,96518
96519,2563,39113,96519,96519
96520,8205,80213,96520,96520
96521,8055,72586,96521,96521
96522,6711,72621,96522,96522
96523,5316,22233,96523,96523
96524,1259,84625,96524,96524
96525,9441,18173,96525,96525
96526,5608,3786,96526,96526
96527,9862,45173,96527,96527
96528,6885,88625,96528,96528
96529,2233,32664,96529,96529
96530,2453,58622,96530,96530
96531,9066,40164,96531,96531
96532,2340,61869,96532,96532
96533,8292,31288,96533,96533
96534,9682,3108,96534,96534
96535,362,69447,96535,96535
96536,6051,21377,96536,96536
96537,3291,85638,96537,96537
96538,8731,81429,96538,96538
96539,7227,87170,96539,96539
96540,891,42913,96540,96540
96541,2155,73847,96541,96541
96542,1075,93145,96542,96542
96543,8097,9934,96543,96543
96544,6750,36311,96544,96544
96545,5098,46245,96545,96545
96546,5478,15597,96546,96546
96547,3421,43601,96547,96547
96548,3074,77077,96548,96548
96549,9586,65377,96549,96549
96550,9079,39607,96550,96550
96551,3421,76148,96551,96551
96552,6589,11825,96552,96552
96553,4313,38778,96553,96553
96554,7604,45228,96554,96554
96555,4456,79857,96555,96555
96556,4334,75585,96556,96556
96557,2885,14777,96557,96557
96558,7326,58328,96558,96558
96559,1845,16768,96559,96559
96560,6859,90509,96560,96560
96561,3229,81934,96561,96561
96562,4988,37779,96562,96562
96563,5760,73280,96563,96563
96564,2402,30575,96564,96564
96565,7402,47510,96565,96565
96566,7413,99005,96566,96566
96567,5408,64802,96567,96567
96568,6445,54928,96568,96568
96569,4426,45399,96569,96569
96570,7976,77358,96570,96570
96571,7888,89641,96571,96571
96572,571,16403,96572,96572
96573,4260,74713,96573,96573
96574,2045,38826,96574,96574
96575,3854,24983,96575,96575
96576,4173,74940,96576,96576
96577,3447,92908,96577,96577
96578,5140,73793,96578,96578
96579,59,56527,96579,96579
96580,3438,25967,96580,96580
96581,1811,54584,96581,96581
96582,9244,7183,96582,96582
96583,6134,66231,96583,96583
96584,8214,40175,96584,96584
96585,8934,44120,96585,96585
96586,7049,68764,96586,96586
96587,1917,34741,96587,96587
96588,218,98892,96588,96588
96589,489,80084,96589,96589
96590,5578,21827,96590,96590
96591,8382,92275,96591,96591
96592,2880,98206,96592,96592
96593,8654,32956,96593,96593
96594,7443,98627,96594,96594
96595,6193,6332,96595,96595
96596,5162,29056,96596,96596
96597,2727,69460,96597,96597
96598,2425,40905,96598,96598
96599,6247,24383,96599,96599
96600,8762,58132,96600,96600
96601,210,30148,96601,96601
96602,6356,76058,96602,96602
96603,8418,15391,96603,96603
96604,2049,52003,96604,96604
96605,5338,61347,96605,96605
96606,1324,15623,96606,96606
96607,7206,97224,96607,96607
96608,2096,37478,96608,96608
96609,3331,13870,96609,96609
96610,3284,19814,96610,96610
96611,755,34033,96611,96611
96612,8633,77839,96612,96612
96613,9273,11928,96613,96613
96614,4981,77481,96614,96614
96615,6172,80142,96615,96615
96616,291,70840,96616,96616
96617,9472,98381,96617,96617
96618,6894,34698,96618,96618
96619,9664,39097,96619,96619
96620,487,42241,96620,96620
96621,1254,52802,96621,96621
96622,6451,54206,96622,96622
96623,4312,15525,96623,96623
96624,9547,85309,96624,96624
96625,1663,87652,96625,96625
96626,6418,4709,96626,96626
96627,2838,49312,96627,96627
96628,5601,10231,96628,96628
96629,1884,77129,96629,96629
96630,2062,61653,96630,96630
96631,9399,56595,96631,96631
96632,9347,21199,96632,96632
96633,9090,19761,96633,96633
96634,5024,51811,96634,96634
96635,351,81915,96635,96635
96636,3072,62925,96636,96636
96637,9734,84795,96637,96637
96638,8434,74331,96638,96638
96639,6096,80418,96639,96639
96640,190,12708,96640,96640
96641,6251,28282,96641,96641
96642,4652,76686,96642,96642
96643,5866,54542,96643,96643
96644,3605,19772,96644,96644
96645,6024,59357,96645,96645
96646,2975,71740,96646,96646
96647,5064,50818,96647,96647
96648,6254,91740,96648,96648
96649,9904,58002,96649,96649
96650,1855,14552,96650,96650
96651,3795,21814,96651,96651
96652,5235,70819,96652,96652
96653,9306,90316,96653,96653
96654,926,42971,96654,96654
96655,6099,47474,96655,96655
96656,2839,26804,96656,96656
96657,3073,71308,96657,96657
96658,8058,64901,96658,96658
96659,4333,93907,96659,96659
96660,8639,72741,96660,96660
96661,7755,27990,96661,96661
96662,2515,62351,96662,96662
96663,7863,33038,96663,96663
96664,6846,3650,96664,96664
96665,592,61788,96665,96665
96666,8304,75150,96666,96666
96667,612,79217,96667,96667
96668,98,91809,96668,96668
96669,6913,17585,96669,96669
96670,5402,16412,96670,96670
96671,3488,80634,96671,96671
96672,2662,75037,96672,96672
96673,7000,70676,96673,96673
96674,8074,34963,96674,96674
96675,9280,88841,96675,96675
96676,760,5900,96676,96676
96677,2941,33314,96677,96677
96678,2531,30055,96678,96678
96679,6380,9024,96679,96679
96680,9764,40675,96680,96680
96681,5347,9821,96681,96681
96682,4042,74802,96682,96682
96683,9213,51836,96683,96683
96684,2384,54920,96684,96684
96685,7767,25205,96685,96685
96686,5087,83075,96686,96686
96687,7747,14468,96687,96687
96688,6929,58612,96688,96688
96689,4864,18496,96689,96689
96690,5175,41554,96690,96690
96691,5606,33833,96691,96691
96692,2146,2270,96692,96692
96693,4036,68007,96693,96693
96694,8097,97129,96694,96694
96695,8020,84249,96695,96695
96696,4711,44627,96696,96696
96697,2468,10624,96697,96697
96698,773,75038,96698,96698
96699,3167,83785,96699,96699
96700,3657,87745,96700,96700
96701,8946,56214,96701,96701
96702,5849,54425,96702,96702
96703,7155,48089,96703,96703
96704,4149,96949,96704,96704
96705,1417,51286,96705,96705
96706,3036,5594,96706,96706
96707,1735,47887,96707,96707
96708,7425,86637,96708,96708
96709,3016,92621,96709,96709
96710,1902,88392,96710,96710
96711,2924,35423,96711,96711
96712,573,87333,96712,96712
96713,335,74037,96713,96713
96714,5140,41078,96714,96714
96715,8606,37594,96715,96715
96716,9219,40232,96716,96716
96717,5597,7645,96717,96717
96718,4944,97075,96718,96718
96719,847,14526,96719,96719
96720,3037,12206,96720,96720
96721,603,14784,96721,96721
96722,2446,91479,96722,96722
96723,4029,46297,96723,96723
96724,6314,42261,96724,96724
96725,9578,32601,96725,96725
96726,4832,20211,96726,96726
96727,175,59750,96727,96727
96728,3593,75546,96728,96728
96729,7101,38563,96729,96729
96730,3549,23485,96730,96730
96731,7946,42305,96731,96731
96732,5564,31199,96732,96732
96733,4436,11425,96733,96733
96734,5498,42192,96734,96734
96735,1185,46563,96735,96735
96736,8746,77770,96736,96736
96737,6749,40038,96737,96737
96738,9910,46873,96738,96738
96739,2059,57222,96739,96739
96740,9402,91951,96740,96740
96741,1109,12968,96741,96741
96742,6546,92316,96742,96742
96743,2936,49891,96743,96743
96744,6270,89041,96744,96744
96745,1045,59010,96745,96745
96746,3071,60963,96746,96746
96747,3893,91525,96747,96747
96748,3550,92740,96748,96748
96749,2239,76900,96749,96749
96750,2485,62660,96750,96750
96751,2001,4481,96751,96751
96752,2638,47020,96752,96752
96753,9888,26125,96753,96753
96754,7633,79002,96754,96754
96755,4873,66651,96755,96755
96756,8371,28615,96756,96756
96757,2730,68845,96757,96757
96758,3904,26068,96758,96758
96759,8070,47407,96759,96759
96760,5928,99803,96760,96760
96761,3065,16073,96761,96761
96762,5225,3965,96762,96762
96763,5908,90739,96763,96763
96764,8743,84899,96764,96764
96765,3454,12879,96765,96765
96766,3937,57575,96766,96766
96767,242,10095,96767,96767
96768,1175,14702,96768,96768
96769,1982,7882,96769,96769
96770,7901,99640,96770,96770
96771,771,69834,96771,96771
96772,5888,22111,96772,96772
96773,7855,44420,96773,96773
96774,9925,21477,96774,96774
96775,8830,42298,96775,96775
96776,4480,33151,96776,96776
96777,8147,98666,96777,96777
96778,991,73412,96778,96778
96779,1133,17170,96779,96779
96780,3941,60253,96780,96780
96781,5728,86269,96781,96781
96782,6683,5710,96782,96782
96783,2461,72730,96783,96783
96784,7215,64893,96784,96784
96785,6626,83243,96785,96785
96786,4641,32531,96786,96786
96787,7104,97511,96787,96787
96788,5023,81860,96788,96788
96789,4742,17878,96789,96789
96790,9310,64439,96790,96790
96791,2299,73325,96791,96791
96792,4794,30022,96792,96792
96793,7940,21077,96793,96793
96794,7232,4273,96794,96794
96795,7122,10178,96795,96795
96796,8497,84603,96796,96796
96797,8905,66472,96797,96797
96798,3071,76378,96798,96798
96799,9172,3126,96799,96799
96800,7708,17739,96800,96800
96801,3211,18964,96801,96801
96802,8584,26994,96802,96802
96803,2958,90733,96803,96803
96804,4673,96993,96804,96804
96805,3347,46721,96805,96805
96806,3005,27449,96806,96806
96807,4578,89814,96807,96807
96808,2881,49903,96808,96808
96809,8254,23801,96809,96809
96810,3476,91579,96810,96810
96811,6073,40258,96811,96811
96812,681,4058,96812,96812
96813,7021,23660,96813,96813
96814,265,44124,96814,96814
96815,652,26578,96815,96815
96816,5739,3606,96816,96816
96817,1525,73654,96817,96817
96818,8558,88547,96818,96818
96819,3333,85936,96819,96819
96820,2952,74304,96820,96820
96821,4755,6205,96821,96821
96822,8619,40544,96822,96822
96823,8572,51570,96823,96823
96824,6753,32450,96824,96824
96825,9159,8718,96825,96825
96826,4619,38049,96826,96826
96827,9291,59647,96827,96827
96828,1685,51226,96828,96828
96829,2289,96859,96829,96829
96830,4024,84133,96830,96830
96831,1228,45041,96831,96831
96832,6692,10768,96832,96832
96833,8954,75845,96833,96833
96834,2170,5122,96834,96834
96835,9690,77890,96835,96835
96836,549,67743,96836,96836
96837,6177,64653,96837,96837
96838,9143,47377,96838,96838
96839,3688,13583,96839,96839
96840,7605,76931,96840,96840
96841,1378,52036,96841,96841
96842,1018,94549,96842,96842
96843,2860,37415,96843,96843
96844,288,10656,96844,96844
96845,5581,93093,96845,96845
96846,8510,86347,96846,96846
96847,9518,68103,96847,96847
96848,3556,73528,96848,96848
96849,4736,65773,96849,96849
96850,9235,50847,96850,96850
96851,9715,4639,96851,96851
96852,1392,30369,96852,96852
96853,8422,35882,96853,96853
96854,1230,81359,96854,96854
96855,5990,9240,96855,96855
96856,2588,69035,96856,96856
96857,5067,37691,96857,96857
96858,615,96460,96858,96858
96859,2082,50677,96859,96859
96860,4885,94571,96860,96860
96861,3722,69888,96861,96861
96862,7972,46519,96862,96862
96863,2684,45998,96863,96863
